command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i split_stats_b_m -q GSM1218850_MB135DMMD.peak.q100.bed.gz -m,0.05928336942039216,0.000452416027477343,0.05930390044000001,0.05407237960784313,0.005203470588235295,0.058356044440000004,0.06041992544000001
