command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i split_stats_b -r 1:1-50000,0.003400331696758894,0.00043316521622550316,0.0032878027600000003,0.0028526968379446608,0.0005706614229249011,0.00264221676,0.0057718577600000005
