command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i split_stats_b_m -r 1:1-50000,0.003360303457366549,0.0004466208160607616,0.00322975242,0.0030073525978647655,0.0005151494661921707,0.00264272692,0.00542664792
