command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i zlib3 -q GSM1218850_MB135DMMD.peak.q100.bed.gz,0.07339287503545457,0.004622238952435892,0.07243769124,0.05372295818181818,0.019645468181818178,0.06657508224,0.08336368524
