command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i zlib9 -q GSM1218850_MB135DMMD.peak.q100.bed.gz,0.0676235637572093,0.0016233308468493765,0.06741949892,0.05268799767441861,0.01491920930232558,0.06511356992,0.07114124392
