command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i zlib6 -q GSM1218850_MB135DMMD.peak.q100.bed.gz,0.06619744481999999,0.0022429959648676513,0.06584001782000001,0.04964041217391304,0.016545291304347825,0.06334766232000001,0.07441526232000001
