command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i uncompressed -q GSM1218850_MB135DMMD.peak.q100.bed.gz,0.04558736930000001,0.003959420646556987,0.0447290814,0.03180930285714286,0.013757687142857142,0.040944109400000005,0.062061157400000004
