command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i zlib0 -q GSM1218850_MB135DMMD.peak.q100.bed.gz,0.054342832271428575,0.0036363717387819664,0.0538785227,0.037097201428571425,0.017082449285714285,0.0497197372,0.0680634982
