command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i fastlz2 -q GSM1218850_MB135DMMD.peak.q100.bed.gz,0.05641575026,0.0036203962939154876,0.05579629656,0.03770584,0.018697718000000002,0.05223282456,0.07713510456000001
