command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i zlib0 -r 1:1-1000000,0.011953585806726447,0.000725651314764675,0.0118664233,0.00420079282511211,0.007762784753363227,0.0107087693,0.0147913433
