command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i zlib6 -r 1:1-1000000,0.012203219328695645,0.0005730424908105166,0.01202490832,0.005261854608695648,0.0069536864347826055,0.01133335482,0.01426628082
