command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i fastlz2 -r 1:1-1000000,0.012196137685094342,0.0005875847746391659,0.012031196520000002,0.003905453207547172,0.008274995000000004,0.011211002020000001,0.013777971020000002
