command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i zlib3 -r 1:1-1000000,0.012653217299999998,0.0006412371099664997,0.012473427300000001,0.005266293896713614,0.0073778850704225366,0.011640370300000001,0.015253078300000002
