command,mean,stddev,median,user,system,min,max
$GIGGLE_ROOT/bin/giggle search -i zlib1 -r 1:1-1000000,0.012962788941951223,0.0009137541320874281,0.01278595442,0.005075546634146342,0.00789111063414634,0.01184051342,0.017866548420000003
